danceability,energy,speechiness,acousticness,instrumentalness,liveness,valence,tempo,genre
0.572,0.217,0.0323,0.856,0.93,0.103,0.0742,124.993,1
0.44,0.291,0.0323,0.446,0.835,0.0943,0.049,120.008,1
0.715,0.461,0.0494,0.725,0.916,0.103,0.0865,126.98,1
0.573,0.806,0.0551,0.625,0.896,0.113,0.09,130.985,1
0.305,0.268,0.0315,0.837,0.882,0.0962,0.101,183.91,1
0.688,0.372,0.0421,0.392,0.18,0.0777,0.144,100.025,1
0.739,0.527,0.0471,0.654,0.843,0.186,0.366,131.944,1
0.296,0.196,0.0344,0.961,0.9,0.118,0.0993,113.955,1
0.387,0.155,0.0323,0.97,0.901,0.0875,0.0558,111.706,1
0.625,0.402,0.0397,0.786,0.788,0.159,0.318,160.001,1
0.644,0.494,0.0304,0.488,0.943,0.11,0.427,140.027,1
0.486,0.713,0.0414,0.23,0.711,0.145,0.252,114.762,1
0.538,0.496,0.03,0.542,0.958,0.109,0.271,140.039,1
0.512,0.337,0.0419,0.698,0.867,0.102,0.137,176.143,1
0.744,0.103,0.0433,0.937,0.925,0.111,0.52,99.982,1
0.621,0.443,0.0746,0.0193,0.952,0.158,0.232,94.997,1
0.569,0.181,0.0496,0.916,0.908,0.0978,0.0763,120.013,1
0.74,0.259,0.0387,0.871,0.906,0.0966,0.6,144.073,1
0.673,0.754,0.0363,0.41,0.88,0.238,0.498,100.016,1
0.653,0.0878,0.0388,0.857,0.893,0.101,0.196,68.999,1
0.516,0.522,0.0272,0.0617,0.955,0.107,0.129,140.072,1
0.591,0.592,0.0397,0.427,0.742,0.205,0.665,88.961,1
0.693,0.494,0.0443,0.0214,0.893,0.114,0.196,100.018,1
0.633,0.696,0.0302,0.0257,0.744,0.26,0.547,107.006,1
0.317,0.0886,0.0368,0.965,0.917,0.0833,0.174,124.027,1
0.743,0.629,0.0615,0.57,0.879,0.155,0.448,110.014,1
0.653,0.422,0.0291,0.882,0.873,0.11,0.367,123.894,1
0.724,0.546,0.0321,0.71,0.883,0.105,0.335,89.997,1
0.45,0.569,0.033,0.155,0.942,0.0763,0.112,87.004,1
0.592,0.66,0.0415,0.136,0.913,0.288,0.0729,120.004,1
0.76,0.167,0.0998,0.269,0.851,0.0998,0.522,82.491,1
0.66,0.471,0.0277,0.579,0.924,0.388,0.536,100.03,1
0.64,0.274,0.0333,0.408,0.83,0.109,0.14,114.175,1
0.508,0.673,0.0444,0.535,0.899,0.108,0.763,122.0,1
0.569,0.812,0.0334,0.00981,0.504,0.103,0.115,125.055,1
0.591,0.533,0.0312,0.463,0.321,0.0712,0.262,145.976,1
0.788,0.293,0.0806,0.791,0.899,0.103,0.75,84.008,1
0.653,0.457,0.0348,0.0299,0.928,0.125,0.591,79.992,1
0.644,0.655,0.0357,0.628,0.885,0.113,0.175,89.985,1
0.629,0.134,0.0358,0.686,0.638,0.101,0.461,109.027,1
0.698,0.503,0.0479,0.297,0.884,0.0894,0.467,93.997,1
0.67,0.43,0.0499,0.0379,0.833,0.122,0.251,89.99,1
0.761,0.307,0.0758,0.629,0.862,0.0997,0.357,143.938,1
0.533,0.317,0.0272,0.792,0.962,0.176,0.442,150.135,1
0.583,0.142,0.0292,0.94,0.891,0.0897,0.0655,115.999,1
0.679,0.494,0.0587,0.231,0.888,0.085,0.055,104.001,1
0.629,0.105,0.0309,0.909,0.929,0.0835,0.106,119.917,1
0.543,0.399,0.0333,0.912,0.876,0.11,0.321,79.891,1
0.611,0.454,0.0342,0.92,0.942,0.111,0.474,120.039,1
0.563,0.361,0.0275,0.816,0.92,0.127,0.104,78.005,1
0.741,0.513,0.0445,0.0256,0.43,0.103,0.309,91.973,1
0.175,0.351,0.0374,0.566,0.782,0.109,0.0505,119.778,1
0.439,0.338,0.0373,0.916,0.953,0.129,0.0547,136.122,1
0.693,0.512,0.0478,0.0138,0.834,0.142,0.0802,95.007,1
0.657,0.564,0.0423,0.87,0.912,0.111,0.166,105.003,1
0.542,0.456,0.0498,0.289,0.937,0.0902,0.0711,72.031,1
0.455,0.513,0.028,0.242,0.635,0.142,0.325,160.014,1
0.568,0.29,0.0334,0.625,0.954,0.105,0.216,78.052,1
0.535,0.443,0.0296,0.885,0.882,0.0873,0.222,82.998,1
0.726,0.577,0.0376,0.618,0.922,0.101,0.114,119.992,1
0.497,0.751,0.039,0.0006,0.897,0.287,0.0302,120.087,1
0.624,0.513,0.0269,0.0176,0.881,0.0593,0.222,100.008,1
0.538,0.686,0.0479,0.502,0.9,0.145,0.0741,156.011,1
0.754,0.219,0.0554,0.0416,0.906,0.351,0.301,146.009,1
0.491,0.0494,0.0373,0.981,0.896,0.107,0.175,74.991,1
0.463,0.393,0.0279,0.0111,0.834,0.107,0.274,82.617,1
0.0957,0.0419,0.0382,0.88,0.854,0.13,0.0555,79.818,1
0.678,0.366,0.0361,0.728,0.898,0.0886,0.305,134.037,1
0.59,0.468,0.0314,0.354,0.919,0.112,0.251,150.013,1
0.595,0.393,0.0278,0.0176,0.787,0.133,0.471,119.988,1
0.701,0.494,0.0621,0.305,0.575,0.307,0.207,108.002,1
0.9,0.39,0.0655,0.363,0.856,0.0995,0.752,114.02,1
0.579,0.306,0.0436,0.856,0.843,0.14,0.115,79.961,1
0.693,0.263,0.0498,0.889,0.93,0.111,0.487,84.978,1
0.572,0.363,0.105,0.85,0.936,0.185,0.631,88.918,1
0.668,0.233,0.0414,0.646,0.897,0.247,0.27,171.977,1
0.643,0.429,0.037,0.411,0.673,0.123,0.224,136.102,1
0.759,0.322,0.0421,0.372,0.904,0.103,0.0548,120.007,1
0.53,0.143,0.259,0.492,0.72,0.0811,0.472,175.877,1
0.567,0.366,0.0481,0.226,0.871,0.11,0.488,120.061,1
0.593,0.391,0.0521,0.338,0.907,0.116,0.0394,130.531,1
0.846,0.25,0.0453,0.0979,0.873,0.0967,0.66,82.014,1
0.511,0.556,0.0279,0.2,0.828,0.149,0.0967,99.984,1
0.665,0.271,0.0447,0.931,0.905,0.113,0.467,140.073,1
0.434,0.637,0.0373,0.426,0.825,0.115,0.112,177.999,1
0.578,0.21,0.0839,0.919,0.919,0.109,0.147,73.973,1
0.564,0.505,0.0426,0.702,0.877,0.092,0.0374,138.144,1
0.543,0.324,0.0304,0.865,0.736,0.0768,0.0388,140.044,1
0.434,0.443,0.0242,0.137,0.979,0.0651,0.332,80.0,1
0.735,0.138,0.0624,0.943,0.938,0.0965,0.664,95.009,1
0.648,0.624,0.0298,0.0478,0.0439,0.0839,0.238,122.983,1
0.46,0.0799,0.0352,0.943,0.882,0.0892,0.15,149.647,1
0.244,0.474,0.0292,0.214,0.907,0.115,0.334,84.402,1
0.613,0.417,0.0581,0.356,0.0818,0.134,0.034,124.015,1
0.562,0.292,0.0366,0.956,0.931,0.108,0.2,115.019,1
0.362,0.195,0.0391,0.961,0.932,0.0921,0.0472,160.072,1
0.141,0.16,0.0362,0.932,0.947,0.062,0.133,94.705,1
0.549,0.524,0.056,0.697,0.864,0.0876,0.133,178.004,1
0.513,0.467,0.0387,0.567,0.894,0.364,0.501,102.991,1
0.681,0.361,0.0346,0.761,0.931,0.082,0.214,117.947,1
0.374,0.335,0.0282,0.0363,0.823,0.131,0.0371,80.014,1
0.558,0.224,0.0466,0.792,0.867,0.093,0.0774,140.154,1
0.299,0.617,0.0336,0.326,0.886,0.107,0.123,106.907,1
0.413,0.515,0.0282,0.116,0.802,0.153,0.122,82.907,1
0.209,0.0269,0.0469,0.963,0.922,0.095,0.0374,122.195,1
0.622,0.357,0.0716,0.896,0.894,0.701,0.043,150.02,1
0.608,0.289,0.0397,0.476,0.898,0.377,0.147,137.023,1
0.539,0.52,0.0378,0.344,0.443,0.0612,0.105,79.994,1
0.598,0.417,0.0266,0.171,0.865,0.551,0.0374,106.994,1
0.711,0.321,0.0578,0.527,0.888,0.13,0.151,180.064,1
0.722,0.504,0.0531,0.151,0.773,0.133,0.851,119.988,1
0.454,0.178,0.0335,0.45,0.878,0.111,0.118,130.048,1
0.393,0.451,0.0334,0.86,0.904,0.104,0.111,74.981,1
0.562,0.214,0.0295,0.726,0.919,0.337,0.109,98.036,1
0.249,0.309,0.0342,0.586,0.952,0.108,0.279,110.608,1
0.368,0.278,0.0316,0.22,0.917,0.105,0.0952,87.998,1
0.534,0.453,0.0362,0.718,0.856,0.126,0.42,80.003,1
0.586,0.376,0.0339,0.283,0.356,0.0972,0.0496,79.983,1
0.558,0.544,0.0282,0.664,0.921,0.141,0.0692,119.997,1
0.36,0.491,0.0287,0.498,0.748,0.109,0.419,75.314,1
0.585,0.67,0.0941,0.393,0.905,0.13,0.0769,179.952,1
0.747,0.162,0.05,0.874,0.925,0.1,0.103,142.037,1
0.676,0.344,0.0328,0.41,0.896,0.378,0.13,120.041,1
0.256,0.22,0.0491,0.381,0.894,0.255,0.0345,75.017,1
0.607,0.45,0.0446,0.141,0.909,0.125,0.04,86.992,1
0.517,0.112,0.029,0.982,0.901,0.0869,0.369,170.006,1
0.619,0.582,0.0291,0.335,0.88,0.126,0.173,139.973,1
0.714,0.412,0.0407,0.726,0.929,0.11,0.162,137.982,1
0.752,0.3,0.0643,0.499,0.909,0.0887,0.0384,139.965,1
0.317,0.65,0.0384,0.779,0.942,0.0442,0.0378,119.969,1
0.43,0.183,0.0315,0.75,0.855,0.157,0.397,130.025,1
0.409,0.574,0.032,0.689,0.952,0.0799,0.14,150.005,1
0.75,0.232,0.03,0.845,0.707,0.0652,0.399,109.986,1
0.559,0.675,0.0405,0.89,0.732,0.103,0.323,102.99,1
0.38,0.4,0.034,0.892,0.898,0.107,0.153,150.616,1
0.371,0.365,0.0372,0.828,0.83,0.159,0.0785,78.087,1
0.067,0.0856,0.0502,0.734,0.833,0.121,0.035,74.65,1
0.52,0.746,0.0415,0.396,0.983,0.108,0.096,93.001,1
0.129,0.227,0.036,0.874,0.936,0.1,0.0386,75.179,1
0.69,0.546,0.0938,0.00475,0.906,0.335,0.319,200.023,1
0.579,0.2,0.0399,0.0635,0.861,0.128,0.354,166.004,1
0.642,0.391,0.0556,0.718,0.885,0.105,0.547,77.991,1
0.741,0.731,0.0543,0.631,0.904,0.096,0.373,109.991,1
0.287,0.629,0.0372,0.421,0.951,0.109,0.0711,119.976,1
0.384,0.641,0.0443,0.163,0.873,0.116,0.23,93.89,1
0.341,0.407,0.0282,0.642,0.939,0.103,0.0532,101.18,1
0.466,0.428,0.0289,0.89,0.912,0.0833,0.186,139.849,1
0.304,0.0316,0.0398,0.878,0.95,0.0921,0.0352,60.577,1
0.629,0.391,0.0373,0.241,0.9,0.0907,0.641,95.005,1
0.481,0.572,0.0301,0.209,0.918,0.0814,0.146,90.01,1
0.632,0.349,0.0536,0.441,0.887,0.103,0.262,75.018,1
0.471,0.659,0.0426,0.173,0.871,0.353,0.474,166.013,1
0.511,0.526,0.0311,0.65,0.869,0.111,0.0963,119.95,1
0.654,0.244,0.0286,0.74,0.0789,0.115,0.362,139.921,1
0.598,0.39,0.0287,0.00572,0.916,0.127,0.202,100.008,1
0.617,0.172,0.0699,0.00725,0.861,0.0849,0.385,171.995,1
0.651,0.559,0.0359,0.38,0.95,0.0909,0.383,82.494,1
0.787,0.333,0.035,0.0165,0.000173,0.0824,0.55,112.92,1
0.81,0.49,0.0519,0.427,0.065,0.0861,0.15,117.023,1
0.685,0.499,0.052,0.0921,0.889,0.0615,0.523,101.993,1
0.76,0.695,0.0449,0.00969,0.895,0.103,0.385,102.003,1
0.638,0.865,0.0422,0.0306,0.874,0.112,0.408,171.583,1
0.518,0.61,0.0299,0.103,0.518,0.216,0.399,99.994,1
0.469,0.711,0.027,0.00129,0.788,0.344,0.475,180.105,1
0.669,0.521,0.0231,0.227,0.331,0.331,0.263,97.702,1
0.551,0.365,0.0747,0.624,0.862,0.0803,0.37,156.003,1
0.846,0.376,0.17,0.385,0.839,0.0409,0.605,100.028,1
0.597,0.402,0.038,0.0151,0.887,0.17,0.744,82.176,1
0.617,0.421,0.0413,0.391,0.847,0.136,0.567,170.044,1
0.62,0.561,0.029,0.253,0.895,0.12,0.0646,128.01,1
0.358,0.551,0.034,0.288,0.709,0.0943,0.142,189.92,1
0.618,0.542,0.0323,0.127,0.797,0.17,0.0865,138.022,1
0.307,0.556,0.0398,0.249,0.861,0.127,0.0356,95.005,1
0.73,0.435,0.073,0.197,0.671,0.106,0.245,84.993,1
0.853,0.519,0.0524,0.135,0.868,0.0982,0.187,88.011,1
0.88,0.681,0.0953,0.368,0.546,0.101,0.898,130.059,1
0.572,0.492,0.0401,0.842,0.906,0.132,0.4,79.991,1
0.553,0.7,0.0274,0.476,0.0142,0.0756,0.476,92.042,1
0.513,0.559,0.0273,0.157,0.0065,0.144,0.269,140.061,1
0.657,0.524,0.023,0.244,0.733,0.0792,0.268,100.008,1
0.588,0.551,0.0418,0.023,0.851,0.103,0.502,79.756,1
0.49,0.454,0.0332,0.491,0.801,0.114,0.0742,148.056,1
0.684,0.684,0.0418,0.385,0.29,0.106,0.616,113.988,1
0.669,0.531,0.0427,0.0593,0.0271,0.11,0.528,175.991,1
0.552,0.32,0.0245,0.0242,0.728,0.113,0.126,88.013,1
0.686,0.675,0.0656,0.0449,0.841,0.59,0.454,99.354,1
0.59,0.517,0.0328,0.317,0.924,0.104,0.541,80.001,1
0.514,0.334,0.0281,0.000585,0.811,0.058,0.755,165.909,1
0.78,0.101,0.0405,0.19,0.909,0.08,0.639,145.024,1
0.579,0.534,0.0882,0.241,0.867,0.114,0.261,168.123,1
0.657,0.779,0.0325,0.0914,0.882,0.142,0.569,90.0,1
0.809,0.299,0.0564,0.0874,0.748,0.079,0.0362,125.005,1
0.511,0.697,0.0294,0.382,0.951,0.148,0.288,109.994,1
0.746,0.54,0.0593,0.492,0.786,0.0948,0.208,89.995,1
0.468,0.317,0.061,0.866,0.934,0.107,0.0378,149.934,1
0.462,0.87,0.0374,0.024,0.781,0.0812,0.275,111.91,1
0.827,0.669,0.0653,0.159,0.789,0.0753,0.218,99.99,1
0.526,0.786,0.0307,0.00756,0.892,0.247,0.327,127.997,1
0.606,0.533,0.0968,0.206,0.358,0.327,0.694,174.74,1
0.569,0.602,0.0381,0.445,0.952,0.157,0.474,149.996,1
0.581,0.458,0.0325,0.785,0.926,0.0797,0.079,120.025,1
0.489,0.35,0.0748,0.927,0.931,0.116,0.0966,136.004,1
0.568,0.635,0.0274,0.0235,0.718,0.109,0.446,115.996,1
0.637,0.457,0.0445,0.148,0.836,0.118,0.282,86.237,1
0.498,0.532,0.0353,0.0447,0.176,0.205,0.505,142.027,1
0.71,0.661,0.0607,0.133,0.841,0.148,0.554,79.971,1
0.509,0.473,0.0275,0.039,0.952,0.0881,0.0585,120.016,1
0.775,0.736,0.0579,0.192,0.363,0.117,0.289,109.7,1
0.607,0.629,0.0339,0.459,0.888,0.0542,0.133,160.004,1
0.516,0.613,0.0319,0.115,0.829,0.119,0.213,100.008,1
0.674,0.708,0.0404,0.293,0.907,0.0982,0.864,179.993,1
0.703,0.465,0.0422,0.164,0.773,0.297,0.603,154.418,1
0.742,0.264,0.0931,0.525,0.85,0.17,0.227,96.003,1
0.7,0.496,0.0341,0.282,0.615,0.0919,0.0571,119.973,1
0.75,0.325,0.0488,0.149,0.711,0.162,0.09,96.923,1
0.753,0.47,0.096,0.25,0.859,0.113,0.196,89.978,1
0.743,0.472,0.0854,0.485,0.766,0.441,0.543,94.722,1
0.498,0.473,0.0358,0.0366,0.877,0.0674,0.0909,133.968,1
0.657,0.815,0.0587,0.0222,0.862,0.0809,0.776,172.112,1
0.679,0.276,0.0567,0.489,0.869,0.354,0.302,141.956,1
0.556,0.656,0.0461,0.0543,0.337,0.667,0.308,129.937,1
0.625,0.593,0.0276,0.619,0.732,0.103,0.3,102.532,1
0.196,0.169,0.0326,0.808,0.000146,0.115,0.071,177.245,1
0.588,0.592,0.027,0.186,0.893,0.132,0.21,104.999,1
0.592,0.611,0.0343,0.578,0.87,0.331,0.0614,109.988,1
0.523,0.757,0.0289,0.0574,0.901,0.0795,0.186,114.997,1
0.384,0.821,0.0394,0.00288,0.869,0.119,0.0914,172.044,1
0.667,0.622,0.045,0.654,0.918,0.198,0.201,114.983,1
0.653,0.723,0.029,0.334,0.794,0.376,0.504,134.024,1
0.669,0.612,0.0339,0.0625,0.856,0.101,0.0512,100.001,1
0.649,0.392,0.0558,0.123,0.829,0.433,0.576,82.027,1
0.757,0.264,0.0838,0.434,0.894,0.224,0.399,81.059,1
0.585,0.619,0.0354,0.00839,0.91,0.151,0.164,105.01,1
0.581,0.67,0.0313,0.0151,0.26,0.283,0.421,153.995,1
0.495,0.365,0.0354,0.293,0.858,0.111,0.147,80.004,1
0.667,0.466,0.042,0.0971,0.797,0.151,0.236,92.011,1
0.594,0.339,0.0309,0.65,0.933,0.108,0.0375,125.992,1
0.616,0.704,0.0645,0.014,0.802,0.662,0.19,115.013,1
0.777,0.503,0.0611,0.706,0.871,0.341,0.108,139.808,1
0.521,0.521,0.0339,0.13,0.937,0.0977,0.132,85.018,1
0.556,0.327,0.0318,0.894,0.885,0.111,0.0648,142.06,1
0.647,0.631,0.0392,0.532,0.723,0.0896,0.527,134.002,1
0.611,0.713,0.0347,0.00222,0.835,0.231,0.337,89.987,1
0.594,0.336,0.0312,0.913,0.94,0.114,0.149,139.959,1
0.821,0.405,0.103,0.533,0.86,0.796,0.689,108.805,1
0.504,0.535,0.0343,0.205,0.852,0.0797,0.248,180.043,1
0.597,0.52,0.0285,0.187,0.0702,0.0997,0.381,142.133,1
0.642,0.323,0.0382,0.616,0.845,0.0976,0.266,81.984,1
0.682,0.289,0.0281,0.638,0.854,0.0945,0.298,100.026,1
0.394,0.749,0.0489,0.0986,0.898,0.123,0.145,119.958,1
0.494,0.417,0.0361,0.182,0.494,0.0708,0.223,119.857,1
0.572,0.486,0.0289,0.821,0.943,0.116,0.355,120.033,1
0.708,0.94,0.0651,0.0732,0.932,0.115,0.832,117.732,1
0.704,0.5,0.0384,0.479,0.908,0.327,0.236,127.963,1
0.446,0.511,0.0326,0.35,0.941,0.0838,0.097,140.027,1
0.54,0.155,0.0318,0.914,0.872,0.358,0.0736,99.902,1
0.611,0.623,0.0312,0.635,0.833,0.103,0.372,88.009,1
0.57,0.431,0.033,0.00175,0.86,0.111,0.232,91.009,1
0.551,0.703,0.0266,0.0136,0.927,0.0909,0.648,90.011,1
0.267,0.438,0.0336,0.0682,0.896,0.0784,0.121,69.008,1
0.55,0.535,0.193,0.304,0.00605,0.193,0.491,119.895,1
0.647,0.705,0.042,0.0687,0.755,0.11,0.268,92.533,1
0.368,0.59,0.0407,0.101,0.825,0.194,0.414,80.004,1
0.709,0.285,0.0515,0.482,0.336,0.197,0.206,126.664,1
0.52,0.545,0.0317,0.0017,0.845,0.299,0.306,99.987,1
0.779,0.412,0.0864,0.0934,0.713,0.0614,0.864,100.896,1
0.487,0.737,0.0306,0.561,0.873,0.0932,0.066,100.026,1
0.589,0.422,0.0343,0.0017,0.897,0.138,0.217,86.985,1
0.663,0.436,0.0322,0.726,0.782,0.291,0.117,110.043,1
0.219,0.326,0.0299,0.409,0.778,0.0929,0.0644,98.287,1
0.606,0.404,0.0405,0.181,0.841,0.107,0.0773,159.995,1
0.454,0.748,0.0456,0.0597,0.825,0.339,0.166,122.001,1
0.59,0.321,0.0434,0.605,0.905,0.67,0.472,142.002,1
0.573,0.282,0.028,0.8,0.943,0.108,0.186,95.048,1
0.453,0.533,0.0395,0.426,0.908,0.135,0.0425,89.983,1
0.653,0.297,0.0605,0.799,0.797,0.165,0.289,180.025,1
0.593,0.589,0.0364,0.00993,0.713,0.0878,0.0647,143.73,1
0.29,0.335,0.0286,0.823,0.926,0.082,0.0349,105.013,1
0.73,0.602,0.0305,0.172,0.784,0.351,0.556,100.024,1
0.364,0.397,0.168,0.144,0.0574,0.156,0.177,78.007,1
0.483,0.389,0.03,0.91,0.391,0.0975,0.0968,76.978,1
0.625,0.491,0.0339,0.0268,0.317,0.22,0.219,77.006,1
0.436,0.599,0.027,0.0935,0.784,0.219,0.667,74.635,1
0.673,0.392,0.0448,0.685,0.282,0.771,0.542,89.817,1
0.564,0.283,0.0253,0.765,0.92,0.0999,0.2,101.972,1
0.643,0.508,0.0327,0.257,0.893,0.334,0.379,87.029,1
0.542,0.306,0.0403,0.000998,0.683,0.192,0.115,170.034,1
0.684,0.419,0.0446,0.417,0.0115,0.35,0.476,80.017,1
0.584,0.519,0.0322,0.108,0.841,0.164,0.0366,160.008,1
0.514,0.58,0.0336,0.277,0.903,0.102,0.306,80.008,1
0.656,0.399,0.0531,0.0332,0.559,0.432,0.291,140.851,1
0.666,0.492,0.0279,0.089,0.922,0.14,0.709,109.996,1
0.54,0.443,0.0267,0.489,0.864,0.19,0.732,95.994,1
0.706,0.757,0.0439,0.351,0.904,0.0822,0.0723,111.992,1
0.556,0.291,0.0311,0.245,0.881,0.247,0.0387,94.635,1
0.679,0.508,0.0307,0.556,0.16,0.0973,0.148,128.022,1
0.316,0.534,0.0462,0.248,0.616,0.148,0.0391,78.405,1
0.488,0.583,0.0352,0.0308,0.95,0.0867,0.247,90.003,1
0.761,0.316,0.0342,0.672,0.875,0.0986,0.134,101.0,1
0.691,0.328,0.0309,0.369,0.705,0.101,0.667,136.022,1
0.573,0.745,0.0416,0.0107,0.913,0.1,0.0385,130.011,1
0.698,0.391,0.0328,0.869,0.651,0.105,0.186,144.014,1
0.853,0.462,0.0379,0.277,0.888,0.226,0.204,81.995,1
0.762,0.514,0.0951,0.13,0.634,0.293,0.687,81.014,1
0.718,0.366,0.039,0.621,0.899,0.169,0.228,89.948,1
0.735,0.487,0.0368,0.764,0.925,0.0884,0.276,120.02,1
0.503,0.331,0.0623,0.00288,7.52e-06,0.0897,0.196,138.029,1
0.517,0.394,0.0273,0.604,0.876,0.603,0.054,89.987,1
0.626,0.729,0.0417,0.589,0.896,0.156,0.147,121.906,1
0.55,0.334,0.0282,0.777,0.928,0.391,0.0483,94.99,1
0.619,0.335,0.0483,0.738,0.945,0.095,0.174,95.01,1
0.547,0.56,0.0258,0.295,0.863,0.104,0.27,83.988,1
0.511,0.518,0.0274,0.0165,0.934,0.102,0.154,139.991,1
0.511,0.363,0.027,0.163,0.515,0.122,0.192,141.949,1
0.558,0.658,0.0373,0.599,0.928,0.657,0.175,75.012,1
0.634,0.469,0.0343,0.0805,0.506,0.119,0.132,79.985,1
0.534,0.382,0.0407,0.919,0.792,0.0952,0.542,175.934,1
0.513,0.465,0.0291,0.138,0.917,0.112,0.197,134.007,1
0.59,0.205,0.0287,0.795,0.905,0.135,0.129,109.976,1
0.425,0.158,0.0418,0.94,0.445,0.182,0.371,76.514,1
0.474,0.347,0.0323,0.174,0.952,0.0923,0.0828,140.015,1
0.361,0.925,0.0407,0.751,0.941,0.0618,0.696,169.871,1
0.523,0.411,0.0276,0.398,0.87,0.148,0.236,170.935,1
0.199,0.461,0.0417,0.0461,0.933,0.1,0.0382,78.579,1
0.634,0.512,0.117,0.0925,0.767,0.208,0.271,93.96,1
0.71,0.575,0.0441,0.143,0.118,0.101,0.614,103.999,1
0.628,0.471,0.0271,0.149,0.22,0.615,0.333,120.054,1
0.743,0.549,0.0563,0.548,0.778,0.0902,0.485,87.01,1
0.521,0.733,0.0526,0.133,0.699,0.396,0.389,193.978,1
0.625,0.698,0.0265,0.358,0.938,0.0635,0.459,99.989,1
0.665,0.788,0.0725,0.0141,0.897,0.422,0.658,189.88,1
0.757,0.276,0.0478,0.764,0.864,0.0954,0.281,108.978,1
0.714,0.289,0.113,0.402,0.575,0.151,0.216,172.471,1
0.679,0.822,0.0404,0.0104,0.906,0.244,0.662,100.489,1
0.688,0.268,0.0755,0.868,0.914,0.0972,0.423,80.042,1
0.653,0.363,0.0312,0.555,0.877,0.112,0.0565,90.008,1
0.681,0.411,0.0477,0.0665,0.865,0.0857,0.151,91.01,1
0.591,0.204,0.137,0.367,0.9,0.686,0.112,213.038,1
0.739,0.328,0.0388,0.851,0.924,0.0883,0.268,156.046,1
0.641,0.477,0.058,0.165,0.922,0.0788,0.46,171.424,1
0.638,0.39,0.0591,0.831,0.852,0.116,0.528,77.996,1
0.443,0.534,0.039,0.48,0.902,0.354,0.0378,179.048,1
0.534,0.587,0.0323,0.0178,0.922,0.141,0.0806,118.013,1
0.442,0.568,0.0315,0.359,0.894,0.102,0.198,99.986,1
0.497,0.678,0.0297,0.0605,0.881,0.107,0.45,107.984,1
0.671,0.513,0.0322,0.0549,0.224,0.0902,0.485,149.994,1
0.669,0.376,0.0322,0.82,0.926,0.338,0.366,111.118,1
0.577,0.421,0.0489,0.0162,0.124,0.0722,0.737,168.009,1
0.67,0.701,0.0651,0.348,0.968,0.08,0.66,105.824,1
0.639,0.15,0.0654,0.703,0.893,0.106,0.113,139.91,1
0.587,0.197,0.0284,0.935,0.912,0.189,0.388,81.992,1
0.678,0.79,0.0385,0.254,0.266,0.107,0.52,142.026,1
0.628,0.682,0.03,0.00118,0.783,0.135,0.115,136.999,1
0.71,0.366,0.0469,0.274,0.864,0.317,0.16,94.988,1
0.646,0.148,0.0378,0.354,0.00198,0.0967,0.0384,95.066,1
0.857,0.511,0.0577,0.0858,0.527,0.327,0.038,117.025,1
0.65,0.803,0.06,0.172,0.72,0.114,0.5,143.992,1
0.573,0.452,0.0336,0.163,0.818,0.12,0.0761,95.0,1
0.695,0.396,0.0339,0.785,0.797,0.0717,0.386,138.009,1
0.676,0.449,0.0363,0.408,0.871,0.111,0.0516,126.98,1
0.59,0.62,0.0301,0.711,0.926,0.131,0.151,83.004,1
0.617,0.432,0.0394,0.826,0.913,0.113,0.183,113.995,1
0.868,0.43,0.0439,0.718,0.862,0.0949,0.517,112.005,1
0.71,0.809,0.0424,0.13,0.552,0.0337,0.961,94.006,1
0.472,0.65,0.0274,0.459,0.952,0.146,0.543,150.074,1
0.535,0.411,0.0267,0.404,0.937,0.107,0.18,98.017,1
0.562,0.444,0.036,0.105,0.708,0.134,0.549,180.018,1
0.661,0.478,0.0365,0.0336,0.936,0.135,0.512,89.995,1
0.573,0.579,0.0296,0.407,0.852,0.119,0.0621,140.025,1
0.502,0.681,0.0291,0.255,0.941,0.0742,0.213,89.99,1
0.659,0.485,0.0316,0.706,0.719,0.102,0.527,90.032,1
0.454,0.658,0.032,0.000765,0.736,0.128,0.0713,120.013,1
0.65,0.161,0.0595,0.48,0.845,0.0732,0.19,79.984,1
0.757,0.564,0.0539,0.226,0.818,0.375,0.0655,115.033,1
0.589,0.338,0.0278,0.187,0.91,0.0921,0.671,80.016,1
0.453,0.562,0.0275,0.272,0.931,0.0877,0.183,80.024,1
0.638,0.411,0.0287,0.554,0.187,0.0902,0.0902,123.997,1
0.581,0.664,0.0362,0.344,0.922,0.13,0.277,148.042,1
0.548,0.311,0.0364,0.926,0.929,0.0877,0.122,99.967,1
0.611,0.46,0.0336,0.484,0.926,0.102,0.634,94.27,1
0.677,0.651,0.0438,0.405,0.695,0.12,0.453,90.12,1
0.668,0.494,0.0331,0.0754,0.0228,0.15,0.51,119.945,1
0.5,0.515,0.0317,0.364,0.919,0.126,0.185,114.887,1
0.707,0.643,0.0577,0.0174,0.536,0.104,0.464,90.003,1
0.763,0.158,0.067,0.834,0.954,0.12,0.639,82.022,1
0.667,0.4,0.049,0.682,0.912,0.296,0.245,174.022,1
0.659,0.421,0.0317,0.883,0.16,0.105,0.335,95.973,1
0.679,0.574,0.0363,0.201,0.926,0.117,0.23,110.036,1
0.763,0.236,0.154,0.788,0.823,0.1,0.0674,75.0,1
0.53,0.478,0.0343,0.0798,0.818,0.121,0.117,85.702,1
0.664,0.543,0.12,0.000351,0.00805,0.078,0.36,172.754,1
0.533,0.46,0.0288,0.2,0.868,0.126,0.0858,139.996,1
